mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	3/1	1	1		.d.i{		d	i		i	i						{	m	1	1	0, -3, 1		0	0
3	3	0	0	3/1	1	1		i6		d	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
3	3	1	1	3/1	1	1		i		d	i		i	i							m	1	1	0, -3, 1		0	0
3	3	2	2	3/1	1	1		III6		d	i		III6	III		6					M	1	1	1, -2, -3		-3	1
4	4	0	0	3/1	1	1		V/III		d	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
5	5	0	0	3/1	1	1		III}{		d	i		III	III						}{	M	1	1	-3, 1, -2		-3	-3
5	5	1	1	3/1	1	1		i		d	i		i	i							m	1	1	0, -3, 1		0	0
5	5	2	2	3/1	1	1		i6		d	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
6	6	0	0	3/1	1	1		v		d	i		v	v							m	1	1	1, -2, 2		1	1
6	6	1	1	3/1	1	1		VII		d	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
7	7	0	0	3/1	1	1		V/VII		d	i		V/VII	V				VII			M	1	1	-1, 3, 0		-1	-1
8	8	0	0	3/1	1	1		VII}{		d	i		VII	VII						}{	M	1	1	-2, 2, -1		-2	-2
8	8	1	1	3/1	1	1		VII6		d	i		VII6	VII		6					M	1	1	2, -1, -2		-2	2
8	8	2	2	3/1	1	1		VII		d	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
9	9	0	0	3/1	1	1		IV		d	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
9	9	2	2	3/1	1	1		IV6		d	i		IV6	IV		6					M	1	1	3, 0, -1		-1	3
10	10	0	0	3/1	1	1		i		d	i		i	i							m	1	1	0, -3, 1		0	0
11	11	0	0	3/1	1	1		v		d	i		v	v							m	1	1	1, -2, 2		1	1
12	12	0	0	3/1	1	1		i		d	i		i	i							m	1	1	0, -3, 1		0	0
13	13	0	0	3/1	1	1		v		d	i		v	v							m	1	1	1, -2, 2		1	1
14	14	0	0	3/1	1	1		iv6		d	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
14	14	1	1	3/1	1	1		iv		d	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
14	14	2	2	3/1	1	1		VI6		d	i		VI6	VI		6					M	1	1	0, -3, -4		-4	0
15	15	0	0	3/1	1	1		i6		d	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
15	15	2	2	3/1	1	1		v6		d	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
15	15	5/2	5/2	3/1	1	1		I		d	i		I	I							M	1	1	0, 4, 1		0	0
16	16	0	0	3/1	1	1		ii		d	i		ii	ii							m	1	1	2, -1, 3		2	2
17	17	0	0	3/1	1	1		i		d	i		i	i							m	1	1	0, -3, 1		0	0
17	17	2	2	3/1	1	1		iio6/v		d	i		iio6/v	ii	o	6		v			o	1	1	0, -3, 3		3	0
18	18	0	0	3/1	1	1		v}{		d	i		v	v						}{	m	1	1	1, -2, 2		1	1
18	18	2	2	3/1	1	1		VII		d	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
19	19	0	0	3/1	1	1		iv		d	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
19	19	5/2	5/2	3/1	1	1		viio6/III		d	i		viio6/III	vii	o	6		III			o	1	1	-1, -4, 2		2	-1
20	20	0	0	3/1	1	1		III6		d	i		III6	III		6					M	1	1	1, -2, -3		-3	1
20	20	1	1	3/1	1	1		v		d	i		v	v							m	1	1	1, -2, 2		1	1
21	21	0	0	3/1	1	1		III6		d	i		III6	III		6					M	1	1	1, -2, -3		-3	1
21	21	1	1	3/1	1	1		i		d	i		i	i							m	1	1	0, -3, 1		0	0
21	21	2	2	3/1	1	1		v		d	i		v	v							m	1	1	1, -2, 2		1	1
22	22	0	0	3/1	1	1		i6		d	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
22	22	2	2	3/1	1	1		v		d	i		v	v							m	1	1	1, -2, 2		1	1
24	24	0	0	3/1	1	1		III6		d	i		III6	III		6					M	1	1	1, -2, -3		-3	1
24	24	1	1	3/1	1	1		III	i6	d	i		III	III							M	1	1	-3, 1, -2		-3	-3
24	24	2	2	3/1	1	1		V6		d	i		V6	V		6					M	1	1	5, 2, 1		1	5
25	25	0	0	3/1	1	1		i		d	i		i	i							m	1	1	0, -3, 1		0	0
25	25	1	1	3/1	1	1		III6		d	i		III6	III		6					M	1	1	1, -2, -3		-3	1
25	25	2	2	3/1	1	1		viio6(+2)/V		d	i		viio6(+2)/V	vii	o	6	+2	V			o	1	1	3, 0, 6	1	6	3
26	26	0	0	6/1	1	1		V6		d	i		V6	V		6					M	1	1	5, 2, 1		1	5
26	26	2	2	6/1	1	1		i		d	i		i	i							m	1	1	0, -3, 1		0	0
26	26	3	3	6/1	1	1		V(4)		d	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
26	26	5	5	6/1	1	1		V		d	i		V	V							M	1	1	1, 5, 2		1	1
27	27	0	0	6/1	1	1		I}		d	i		I	I						}	M	1	1	0, 4, 1		0	0
